//ID	模型文件名	中文名称	类型	类型参数1	类型参数2	Special Parameter	平行光影响	点光源影响	风格	Sign	背景色开关	受地表阴影印象
1095	FB_XSGB_qiang_0010.lmo	FB_XSGB_qiang_00	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1096	FB_XSGB_qiang_0012.lmo	FB_XSGB_qiang_00	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1097	FB_XSGB_qiang_0013.lmo	FB_XSGB_qiang_00	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1098	FB_XSGB_qiang_0014.lmo	FB_XSGB_qiang_00	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1099	FB_XSGB_qiang_0015.lmo	FB_XSGB_qiang_00	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1100	FB_Xshuiqu_bosstaizi_0001.lmo	FB_Xshuiqu_bosst	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1101	FB_Xshuiqu_chushengdian_0001.lmo	FB_Xshuiqu_chush	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1102	FB_YGJJ_shizhuqun_01.lmo	FB_YGJJ_shizhuqu	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1103	FB_YGJJ_shizhuqun_02.lmo	FB_YGJJ_shizhuqu	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1104	FB_YGJJ_shizhuqun_03.lmo	FB_YGJJ_shizhuqu	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1105	FB_YGJJ_ta_01.lmo	FB_YGJJ_ta_01.lm	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1106	FB_YGJJ_XCSM_01.lmo	FB_YGJJ_XCSM_01.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1107	FB_YGJJ_XCSM_02.lmo	FB_YGJJ_XCSM_02.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1108	FB_YGJJ_ZCSM_01.lmo	FB_YGJJ_ZCSM_01.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1109	FB_YGJJ_ZCSM_02.lmo	FB_YGJJ_ZCSM_02.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1110	FB_ZJCCZ_dengzi_0001.lmo	FB_ZJCCZ_dengzi_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1111	FB_ZJCCZ_fangzi_0001.lmo	FB_ZJCCZ_fangzi_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1112	FB_ZJCCZ_fangzi_0002.lmo	FB_ZJCCZ_fangzi_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1113	FB_ZJCCZ_fangzi_0003.lmo	FB_ZJCCZ_fangzi_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1114	FB_ZJCCZ_fengche_0001.lmo	FB_ZJCCZ_fengche	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1115	FB_ZJCCZ_maowu_0001.lmo	FB_ZJCCZ_maowu_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1116	FB_ZJCCZ_muchai_0002.lmo	FB_ZJCCZ_muchai_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1117	FB_ZJCCZ_muxiang_0003.lmo	FB_ZJCCZ_muxiang	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1118	FB_ZJCCZ_tuiche_0001.lmo	FB_ZJCCZ_tuiche_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1119	FB_ZJCCZ_tuiche_0002.lmo	FB_ZJCCZ_tuiche_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1120	FB_ZJCCZ_wuqizao_0001.lmo	FB_ZJCCZ_wuqizao	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1121	FB_ZJCCZ_wuqizao_0002.lmo	FB_ZJCCZ_wuqizao	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1122	FB_ZJCCZ_wuqizao_0003.lmo	FB_ZJCCZ_wuqizao	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1123	FB_ZJSM_fangzi_0001.lmo	FB_ZJSM_fangzi_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1124	FB_ZJSM_fangzi_0003.lmo	FB_ZJSM_fangzi_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1125	FB_ZJSM_fangzi_0004.lmo	FB_ZJSM_fangzi_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1126	FB_ZJSM_fangzi_0005.lmo	FB_ZJSM_fangzi_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1127	0	0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1128	Map_DYSL_daqiang_01.lmo	Map_DYSL_daqiang	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1129	Map_DYSL_daqiang_02.lmo	Map_DYSL_daqiang	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1130	Map_DYSL_DCM_01.lmo	Map_DYSL_DCM_01.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1131	Map_DYSL_DCM_02.lmo	Map_DYSL_DCM_02.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1132	Map_DYSL_DCM_03.lmo	Map_DYSL_DCM_03.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1133	Map_DYSL_DCM_04.lmo	Map_DYSL_DCM_04.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1134	Map_DYSL_DCM_05.lmo	Map_DYSL_DCM_05.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1135	Map_DYSL_diaosu_01.lmo	Map_DYSL_diaosu_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1136	Map_DYSL_diaosu_02.lmo	Map_DYSL_diaosu_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1137	Map_DYSL_diaosu_03.lmo	Map_DYSL_diaosu_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1138	MAP_DYSL_guanmu01.lmo	MAP_DYSL_guanmu0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1139	MAP_DYSL_guanmu02.lmo	MAP_DYSL_guanmu0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1140	MAP_DYSL_guanmu03.lmo	MAP_DYSL_guanmu0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1141	map_dysl_house_0005.lmo	map_dysl_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1142	map_dysl_house_0009.lmo	map_dysl_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1143	map_dysl_house_0012.lmo	map_dysl_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1144	Map_DYSL_house_X0002_01.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1145	Map_DYSL_house_X0002_02.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1146	Map_DYSL_house_X0002_03.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1147	Map_DYSL_house_X0002_04.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1148	Map_DYSL_house_X0003_01.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1149	Map_DYSL_house_X0003_02.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1150	Map_DYSL_house_X0003_03.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1151	Map_DYSL_house_X0003_04.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1152	Map_DYSL_house_X0003_05.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1153	Map_DYSL_house_X0003_06.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1154	Map_DYSL_house_X0003_07.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1155	Map_DYSL_house_X0003_08.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1156	Map_DYSL_house_X0003_09.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1157	Map_DYSL_house_X0006_01.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1158	Map_DYSL_house_X0006_02.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1159	Map_DYSL_house_X0006_03.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1160	Map_DYSL_house_X0006_04.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1161	Map_DYSL_house_X0006_05.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1162	Map_DYSL_house_X0006_06.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1163	Map_DYSL_house_X0008_01.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1164	Map_DYSL_house_X0008_02.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1165	Map_DYSL_house_X0008_03.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1166	Map_DYSL_house_X0008_04.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1167	Map_DYSL_house_X0008_05.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1168	Map_DYSL_house_X0008_06.lmo	Map_DYSL_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1169	map_dysl_house_X0010_01.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1170	map_dysl_house_X0010_02.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1171	map_dysl_house_X0011_01.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1172	map_dysl_house_X0011_02.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1173	map_dysl_house_X0013_01.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1174	map_dysl_house_X0013_02.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1175	map_dysl_house_X0013_03.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1176	map_dysl_house_X0013_04.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1177	map_dysl_house_X0013_05.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1178	map_dysl_house_X0013_06.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1179	map_dysl_house_X0013_07.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1180	map_dysl_house_X0015_01.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1181	map_dysl_house_X0015_02.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1182	map_dysl_house_X0015_03.lmo	map_dysl_house_X	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1183	Map_DYSL_ludeng_01.lmo	Map_DYSL_ludeng_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1184	Map_DYSL_luya_01.lmo	Map_DYSL_luya_01	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1185	Map_DYSL_luya_02.lmo	Map_DYSL_luya_02	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1186	Map_DYSL_MaTou_01.lmo	Map_DYSL_MaTou_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1187	Map_DYSL_MaTou_02.lmo	Map_DYSL_MaTou_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1188	Map_DYSL_mofashi_01.lmo	Map_DYSL_mofashi	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1189	map_dysl_other_0005.lmo	map_dysl_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1190	map_dysl_other_0007.lmo	map_dysl_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1191	Map_DYSL_other_01.lmo	Map_DYSL_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1192	Map_DYSL_other_02.lmo	Map_DYSL_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1193	Map_DYSL_other_03.lmo	Map_DYSL_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1194	Map_DYSL_other_04.lmo	Map_DYSL_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1195	Map_DYSL_other_05.lmo	Map_DYSL_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1196	Map_DYSL_other_06.lmo	Map_DYSL_other_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1197	Map_DYSL_Other_CM_0001_03.lmo	Map_DYSL_Other_C	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1198	Map_DYSL_Other_CM_0001_04.lmo	Map_DYSL_Other_C	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1199	Map_DYSL_Other_CM_X0001_01.lmo	Map_DYSL_Other_C	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1200	Map_DYSL_Other_CM_X0001_02.lmo	Map_DYSL_Other_C	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1201	Map_DYSL_Other_CM_X0001_03.lmo	Map_DYSL_Other_C	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1202	Map_DYSL_Other_CM_X0002_01.lmo	Map_DYSL_Other_C	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1203	Map_dysl_other_csm_0001.lmo	Map_dysl_other_c	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1204	map_DYSL_other_matou_0001.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1205	map_DYSL_other_matou_0002.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1206	map_DYSL_other_matou_0003.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1207	map_DYSL_other_matou_0004.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1208	map_DYSL_other_matou_0005.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1209	map_DYSL_other_matou_0006.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1210	map_DYSL_other_matou_0007.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1211	map_DYSL_other_matou_0008.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1212	map_DYSL_other_matou_0009.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1213	map_DYSL_other_matou_0010.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1214	map_DYSL_other_matou_0011.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1215	map_DYSL_other_matou_0012.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1216	map_DYSL_other_matou_0013.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1217	map_DYSL_other_matou_0014.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1218	map_DYSL_other_matou_0015.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1219	map_DYSL_other_matou_0016.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1220	map_DYSL_other_matou_0017.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1221	map_DYSL_other_matou_0018.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1222	map_DYSL_other_matou_0019.lmo	map_DYSL_other_m	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1223	Map_DYSL_Other_MX_0001.lmo	Map_DYSL_Other_M	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1224	Map_DYSL_Other_MX_0002.lmo	Map_DYSL_Other_M	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1225	Map_DYSL_Other_MX_zuhe01.lmo	Map_DYSL_Other_M	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1226	Map_DYSL_Other_MX_zuhe02.lmo	Map_DYSL_Other_M	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1227	Map_DYSL_other_psc	Map_DYSL_other_p	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1228	Map_DYSL_other_qiao_0001.lmo	Map_DYSL_other_q	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1229	map_DYSL_other_ronglu_0001.lmo	map_DYSL_other_r	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1230	map_DYSL_other_yanjing_0001.lmo	map_DYSL_other_y	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1231	Map_DYSL_Other_ZL_0001.lmo	Map_DYSL_Other_Z	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1232	Map_DYSL_penquan_01.lmo	Map_DYSL_penquan	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1233	Map_DYSL_penquan_03.lmo	Map_DYSL_penquan	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1234	Map_DYSL_qiang_01.lmo	Map_DYSL_qiang_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1235	Map_DYSL_room_01.lmo	Map_DYSL_room_01	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1236	Map_DYSL_room_02.lmo	Map_DYSL_room_02	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1237	Map_DYSL_room_03.lmo	Map_DYSL_room_03	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1238	Map_DYSL_room_04.lmo	Map_DYSL_room_04	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1239	Map_DYSL_room_05.lmo	Map_DYSL_room_05	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1240	Map_DYSL_room_06.lmo	Map_DYSL_room_06	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1241	Map_DYSL_room_07.lmo	Map_DYSL_room_07	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1242	Map_DYSL_room_08.lmo	Map_DYSL_room_08	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1243	Map_DYSL_room_09.lmo	Map_DYSL_room_09	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1244	Map_DYSL_room_11.lmo	Map_DYSL_room_11	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1245	Map_DYSL_room_12.lmo	Map_DYSL_room_12	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1246	Map_DYSL_room_13.lmo	Map_DYSL_room_13	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1247	Map_DYSL_room_14.lmo	Map_DYSL_room_14	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1248	map_DYSL_tree0001.lmo	map_DYSL_tree000	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1249	map_DYSL_tree0002.lmo	map_DYSL_tree000	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1250	map_DYSL_tree0003.lmo	map_DYSL_tree000	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1251	Map_DYSL_wuqijia_01.lmo	Map_DYSL_wuqijia	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1252	Map_DYSL_wuqijia_02.lmo	Map_DYSL_wuqijia	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1253	Map_DYSL_XCM_01.lmo	Map_DYSL_XCM_01.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1254	Map_DYSL_XCM_02.lmo	Map_DYSL_XCM_02.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1255	Map_DYSL_Xother_0001.lmo	Map_DYSL_Xother_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1256	Map_DYSL_Xother_0002.lmo	Map_DYSL_Xother_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1257	Map_DYSL_Xother_0003.lmo	Map_DYSL_Xother_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1258	Map_DYSL_Xother_0004.lmo	Map_DYSL_Xother_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1259	Map_DYSL_Xother_0005.lmo	Map_DYSL_Xother_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1260	Map_DYSL_Xother_0006.lmo	Map_DYSL_Xother_	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1261	Map_DYSL_yueliangjing_01.lmo	Map_DYSL_yuelian	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1262	Map_DYSL_yueshenxiang.lmo	Map_DYSL_yueshen	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1263	Map_HMSL_gangkou_0001.lmo	Map_HMSL_gangkou	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1264	Map_paoshang_01.lmo	Map_paoshang_01.	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1265	Map_XSCY_house_0003.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1266	Map_XSCY_house_0004.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1267	Map_XSCY_house_0005.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1268	Map_XSCY_house_0007.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1269	Map_XSCY_house_0009.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1270	Map_XSCY_house_0010.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1271	Map_XSCY_house_0012.lmo	Map_XSCY_house_0	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1272	Map_XSCY_other_cm_0001-01.lmo	Map_XSCY_other_c	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1273	Map_XSCY_other_cm_0001-03.lmo	Map_XSCY_other_c	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1274	Map_XSCY_other_cm_0001-04.lmo	Map_XSCY_other_c	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
1275	Map_XSCY_other_cm_0001-05.lmo	Map_XSCY_other_c	0	0,0,0,0,0,0,0,0,0,0,0,0	0	0	0	0	7	0	0	0
