//ID	Item Name	ICON	Item Model	Lance Texture	Carsise Texture	Phyllis Texture	Ami Texture	Ship Symbol	ship siz number	Type	obtain prefix rate	set ID	Forging Level	Stable value	only ID	Tradeable Or Not	picked	Discard	Confirm to delete	stackable	is it instantiation	SELLING PRICE	Lance=1,Carise=2,Phyliss=3,Ami=4	Character Level	Class	Character Nick	Character Reputation	item can equip location	item switch location	item obtain into location determine	Str modulus bonus	Agi modulus bonus	Dex modulus bonus	Con modulus bonus	Spr modulus bonus	Luk modulus bonus	ASPD Bonus	????????	?????????	?????????	Percent Def Bonus	Percent HP Bonus	Percent SP  Bonus	flee modulus bonus	Hit modulus bonus	crt modulus bonus	mf modulus bonus	hrec modulus bonus	srec modulus bonus	mspd modulus bonus	col modulus bonus	STR (STAT)	AGI (STAT)	ACC (STAT)	CON (STAT)	SPR (STAT)	Lukconstant bonus	????????	????????	Min Attack Power	Max Attack Power	+ Defense	+ Max HP Bonus	+ Max SP Bonus	+ Dodge Rate Bonus	hitconstant bonus	crtconstant bonus	mfconstant bonus	HP Recovery Speed Bonus	SP Recovery Speed Bonus	+ MSPD Bonus	colconstant bonus	Physical Resist	item left hand exert identifier	Item Energy	Durability	Max instantiation hole value	Ship durability recovered	can contain cannon quantity	ship member count	member label	Cargo Capacity	Fuel consumption	Cannonball Path of Flight speed	ship movement speed	usage effect	display effect	item bind effect	item bind effect dummy	Display item effect (item put at object slot 1 to show effect)	item drop model effect	item usage effect	Description (Item level)	Remark
0043	Firegun of Sol	w0028	10100004	01040007	0	03040007	0	0	00	4	10	0	0	4	1	1	1	1	1	1	1	578932	1,3	80	12	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	-180,-180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,19	0,19	0,19	0,19	0,19	0,0	0,0	0,0	264,286	396,430	0,0	0,0	0,0	0,0	-16,-16	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0044	Token Pistol	w0024	10100004	01040003	0	03040003	0	0	00	4	10	0	0	6	1	1	1	1	1	1	1	139140	1,3	45	12	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	-140,-100	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	167,197	251,297	0,0	0,0	0,0	0,0	-9,-9	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0045	Gattling Firegun	w0025	10100004	01040004	0	03040004	0	0	00	4	10	0	0	6	1	1	1	1	1	1	1	228440	1,3	55	12	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	-150,-100	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,14	0,14	0,14	0,14	0,14	0,0	0,0	0,0	197,227	297,339	0,0	0,0	0,0	0,0	-11,-11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0046	Cabal Voucher	n1722	10130005	0	0	0	0	0	00	26	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	5000,5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Find Bingo at Argent City for your Cabal activation code	1
0048	Hairy Crab	n1897	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	0	0	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	AmplifierItem	0	0	0	0	0	0	Delicious Hairy Crab. Your EXP will increase to 5 times within 2 minutes. Only level 40 players and below can use this.	1
0049	Falchion	w0029	10100005	0	02050001	03050001	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	0	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,6	18,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Knife sharpened on both sides. Useful for cutting and slicing for amateur sailors	1
0050	Long Falchion	w0030	10100005	0	02050002	03050002	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	500	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	42,42	126,126	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Long knife useful for combat	1
0051	Katana	w0031	10100005	0	02050003	03050003	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	5000	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	90,90	270,270	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Knife used for close combat	1
0052	Tulwar	w0032	10100005	0	02050004	03050004	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	50000	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	150,150	450,450	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Curved and swift knife	1
0053	Crystal Falchion	w0033	10100005	0	02050005	03050005	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	500000	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	222,222	666,666	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Blade that glows when evil draws near. Giving its owner a source of strength	1
0054	Phantom Falchion	w0034	10100005	0	02050006	03050006	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	5000000	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	306,306	918,918	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A legendary mystic weapon which can only be wielded by great sailors	1
0055	Nefarious Falchion	w0035	10100005	0	02050007	03050007	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	5000000	-1	0	1,8,9,10,3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	306,306	918,918	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Excavated from the Devil's Lair, this weapon emits an evil aura	1
0056	Steamed Crab	n1898	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	0	0	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	AmplifierItem	0	0	0	0	0	0	Appetizing Steamed Crab, grants 10 times of experience gain within 2 minutes. Only level 40 players and below can use this.	1
0057	Rope for Crab	n1898	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The slope is used to strap up crabs by the Crab Farmer. It is said that the crabs tied in that way are more tasty.	1
0058	Crab Fry	n1900	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	It is better to wait for the baby Crab King growing into the Crab King which will play a more important role.	1
0059	King Crab	n1901	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The king of crabs. Eating it will produce amazing effects.	1
0060	Super Crab Hormone	n1898	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Invented by the Little Inventor to activate the growth of Crab Fry.	1
0061	Plaster Gloves	w0036	10100006	0	02060001	03060001	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	0	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	12,12	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cheap plaster gloves that are good for amateur sailors	1
0062	Brawler Gloves	w0037	10100006	0	02060002	03060002	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	500	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	28,28	84,84	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fighter gloves	1
0063	Master Gloves	w0038	10100006	0	02060003	03060003	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	5000	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,60	180,180	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fighter gloves for the professionals	1
0064	Jagged Blade	w0039	10100006	0	02060004	03060004	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	50000	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	100,100	300,300	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A trademark weapon for high-level sailors	1
0065	Cosmo Blade	w0040	10100006	0	02060005	03060005	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	500000	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	148,148	444,444	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sailors blade that is able to cut everything	1
0066	Tiger Gloves	w0041	10100006	0	02060006	03060006	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	5000000	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	204,204	612,612	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0067	Hands of Death	w0042	10100006	0	02060007	03060007	0	0	00	31	10	0	0	4	1	1	1	1	1	1	1	5000000	-1	0	3	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	204,204	612,612	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	People who had seen this evil weapon no longer lives on this Earth	1
0073	Dagger	w0043	10100007	01070001	0	03070001	04070001	0	00	7	10	0	0	7	1	1	1	1	1	1	1	1218	1,3,4	10	4,16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	50,50	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	46,84	58,104	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Short dagger for self defense	1
0074	Kris	w0044	10100007	01070002	0	03070002	04070002	0	00	7	10	0	0	7	1	1	1	1	1	1	1	5876	1,3,4	20	4,16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,60	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	84,120	104,148	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Dagger that all famous sailors have used before	1
0075	Trident	w0045	10100007	01070003	0	03070003	04070003	0	00	7	10	0	0	6	1	1	1	1	1	1	1	15538	1,3,4	30	4,16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,60	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	119,153	147,189	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Legend says that even water can be split apart when weapon is wielded fast enough	1
0076	Moon Kris	w0046	10100007	01070004	0	03070004	04070004	0	00	7	10	0	0	6	1	1	1	1	1	1	1	31347	1,3,4	40	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	70,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	153,185	189,225	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0077	Hyena Dagger	w0047	10100007	01070005	0	03070005	04070005	0	00	7	10	0	0	5	1	1	1	1	1	1	1	54262	1,3,4	50	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	70,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,13	0,13	0,13	0,13	0,13	0,0	0,0	0,0	184,214	226,264	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0078	Dagger of Hydra	w0048	10100007	01070006	0	03070006	04070006	0	00	7	10	0	0	4	1	1	1	1	1	1	1	85126	1,3,4	60	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	80,80	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,15	0,15	0,15	0,15	0,15	0,0	0,0	0,0	214,240	262,296	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Dagger of the Hydra King. A symbol of blessing from the Gods	1
0079	Trident of Poseidon	w0049	10100007	01070007	0	03070007	04070007	0	00	7	10	0	0	4	1	1	1	1	1	1	1	124698	1,3,4	70	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	80,80	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,17	0,17	0,17	0,17	0,17	0,0	0,0	0,0	241,265	295,327	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0080	Sharp Dagger	w0270	10100007	01070010	0	03070010	04070010	0	00	7	10	0	0	7	1	1	1	1	1	1	1	2884	1,3,4	15	4,16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	50,60	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	65,103	81,127	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0081	Swift Kris	w0273	10100007	01070013	0	03070013	04070013	0	00	7	10	0	0	7	1	1	1	1	1	1	1	9885	1,3,4	25	4,16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,60	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,10	0,10	0,10	0,10	0,0	0,0	0,0	102,136	126,168	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0082	Pointed Kris	w0274	10100007	01070015	0	03070015	04070015	0	00	7	10	0	0	6	1	1	1	1	1	1	1	22491	1,3,4	35	4,16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,11	0,11	0,11	0,11	0,11	0,0	0,0	0,0	136,170	168,210	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0083	Crystalline Kris	w0046	10100007	01070004	0	03070004	04070004	0	00	7	10	0	0	6	1	1	1	1	1	1	1	41742	1,3,4	45	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	70,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,12	0,12	0,12	0,12	0,12	0,0	0,0	0,0	169,199	207,245	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0084	Vampiric Kris	w0226	10100007	01070021	0	03070021	04070021	0	00	7	10	0	0	5	1	1	1	1	1	1	1	68532	1,3,4	55	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	70,80	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,14	0,14	0,14	0,14	0,14	0,0	0,0	0,0	199,229	245,279	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0088	Black Market Equipment	n1759	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	BlackMarket	0	0	0	0	0	0	Equipment bought from Black Market Merchant. Need to wipe it clean to see what it is. Double click to start cleaning	1
0089	Black Market Equipment	n1759	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	100000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	BlackMarket	0	0	0	0	0	0	Equipment bought from Black Market Merchant. Need to wipe it clean to see what it is. Double click to start cleaning	1
0097	Mystic Branch	w0057	10100009	0	0	03090001	04090001	0	00	9	10	0	0	7	1	1	1	1	1	1	1	1218	3,4	10	5,13,14	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,10	0,10	0,10	1,11	0,0	0,0	0,0	46,84	58,104	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ceremonial item used by Kara Followers	1
0098	Wooden Stick	w0058	10100009	0	0	03090002	04090002	0	00	9	10	0	0	7	1	1	1	1	1	1	1	5876	3,4	20	5,13,14	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,10	0,10	0,10	2,13	0,0	0,0	0,0	84,120	104,148	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wooden stick that has special properties	1
0099	Magical Staff	w0059	10100009	0	0	03090003	04090003	0	00	9	10	0	0	6	1	1	1	1	1	1	1	15538	3,4	30	5,13,14	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,11	0,11	0,11	0,11	3,15	0,0	0,0	0,0	119,153	147,189	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Staff that has intrinsic magical properties	1
0100	Grace Wand	w0060	10100009	0	0	03090004	04090004	0	00	9	10	0	0	6	1	1	1	1	1	1	1	31347	3,4	40	13	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,12	0,12	0,12	0,12	4,17	0,0	0,0	0,0	153,185	189,225	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0101	Beastly Wand	w0061	10100009	0	0	03090005	04090005	0	00	9	10	0	0	5	1	1	1	1	1	1	1	31347	3,4	40	14	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,12	0,12	0,12	0,12	4,18	0,0	0,0	0,0	153,185	189,225	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0102	Thundorian Staff	w0062	10100009	0	0	03090006	04090006	0	00	9	10	0	0	4	1	1	1	1	1	1	1	54262	3,4	50	14	0	0	9	9,6	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,13	0,13	0,13	0,13	5,20	0,0	0,0	0,0	184,214	226,264	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Legendary weapon that when wielded, gives a lightning effect	1
